GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0400000US17,17,Illinois,1550000US1700880019,1700880019,Illinois - PLACE - Allerton village - Champaign County (part),Champaign County (part),0,0,0.15,0,0.15,0,0
0400000US17,17,Illinois,1550000US1700880183,1700880183,Illinois - PLACE - Allerton village - Vermilion County (part),Vermilion County (part),291,124,0.53,0,0.53,546.3,232.8
0400000US17,17,Illinois,1600000US1700919,1700919,"Illinois - PLACE - Alma village, Marion County","Alma village, Marion County",320,176,1.08,0,1.08,296.6,163.1
0400000US17,17,Illinois,1600000US1700958,1700958,"Illinois - PLACE - Alorton village, St. Clair County","Alorton village, St. Clair County",2002,850,1.83,0.03,1.8,1112.3,472.2
0400000US17,17,Illinois,1600000US1700971,1700971,"Illinois - PLACE - Alpha village, Henry County","Alpha village, Henry County",671,311,0.32,0,0.32,2087.9,967.7
0400000US17,17,Illinois,1600000US1700997,1700997,"Illinois - PLACE - Alsey village, Scott County","Alsey village, Scott County",227,105,0.56,0.01,0.55,413.2,191.1
0400000US17,17,Illinois,1600000US1701010,1701010,"Illinois - PLACE - Alsip village, Cook County","Alsip village, Cook County",19277,7927,6.49,0.1,6.39,3016.9,1240.6
0400000US17,17,Illinois,1600000US1701049,1701049,"Illinois - PLACE - Altamont city, Effingham County","Altamont city, Effingham County",2319,986,1.41,0,1.41,1648.4,700.9
0400000US17,17,Illinois,1600000US1701114,1701114,"Illinois - PLACE - Alton city, Madison County","Alton city, Madison County",27865,13266,16.74,1.27,15.47,1801.2,857.5
0400000US17,17,Illinois,1600000US1701140,1701140,"Illinois - PLACE - Altona village, Knox County","Altona village, Knox County",531,228,1,0,1,532.7,228.7
0400000US17,17,Illinois,1600000US1701205,1701205,"Illinois - PLACE - Alto Pass village, Union County","Alto Pass village, Union County",391,161,2.16,0.03,2.13,183.3,75.5
0400000US17,17,Illinois,1600000US1701242,1701242,"Illinois - PLACE - Alvan village, Vermilion County","Alvan village, Vermilion County",270,112,0.79,0,0.79,340.4,141.2
